Ticker,Sector,ADF Statistic,ADF p-value,ADF Lags Used,ADF Observations Used,ADF CV 1%,ADF CV 5%,ADF CV 10%,KPSS Statistic,KPSS p-value,KPSS Lags Used,KPSS CV 10%,KPSS CV 5%,KPSS CV 2.5%,KPSS CV 1%,Val RMSE,Val MAE,Val MAPE (%),Val sMAPE (%),Val Accuracy (%),RMSE,MAE,MAPE (%),sMAPE (%),Accuracy (%),Train N,Val N,Test N
AMD,Information Technology,2.4317155525803327,0.9990244621701186,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.0726839272994626,0.01,6,0.347,0.463,0.574,0.739,792.1146854262751,670.4929732862515,38.9238,50.3859,61.0762,3569.1525258792917,3293.580620576106,55.5701,79.3737,44.4299,85,18,19
AMGN,Healthcare,0.6154492963114956,0.9879903016429434,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.8115253543593226,0.01,6,0.347,0.463,0.574,0.739,271.991489307684,209.63901870977992,3.473,3.5486,96.527,701.0010553007108,585.8846652552241,8.661,8.1443,91.339,85,18,19
APD,Materials,-1.5142869989693455,0.5264322985704262,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.4415846216642978,0.01,6,0.347,0.463,0.574,0.739,425.08979119552816,395.5564087808935,17.7283,19.7124,82.2717,748.1420841336886,699.8809649348407,22.8568,26.177,77.1432,85,18,19
AVY,Industrials,-0.4146611269944777,0.9076219650933162,9,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.666025572016704,0.01,6,0.347,0.463,0.574,0.739,269.47573475700284,242.22637093760315,13.9476,15.2401,86.0524,444.81296891713316,433.0277322135069,19.931,22.2319,80.069,85,18,19
AXP,Financial ,2.425159599415109,0.9990216623440418,9,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,1.5095202314562093,0.01,6,0.347,0.463,0.574,0.739,2195.867195633447,1836.2357519043244,16.8565,19.026,83.1435,7670.878094997004,6910.823667255197,42.2644,55.5596,57.7356,85,18,19
BA,Industrials,-2.62563357657904,0.08781420846193316,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.1391196550645601,0.01,6,0.347,0.463,0.574,0.739,3833.8149492369316,3068.6771642518993,16.88,15.2784,83.12,4700.772996079908,3946.4874925846616,21.2087,24.6121,78.7913,85,18,19
BAC,Financial ,-1.1829793541423734,0.6808743765157538,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.2374302064677174,0.01,6,0.347,0.463,0.574,0.739,5520.971171504011,4784.612780752489,17.7584,20.0648,82.2416,19727.135791850462,16300.117971627891,38.8926,52.3644,61.1074,85,18,19
BAX,Healthcare,-1.6765324967022373,0.44324238645223507,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.1563181086968144,0.01,6,0.347,0.463,0.574,0.739,321.2796355160906,273.82210214763745,9.7757,10.4682,90.2243,538.7667996651538,454.6152892548639,13.4536,14.3964,86.5464,85,18,19
BBWI,Consumer Discretionary,-1.7865244300035015,0.3871721647761013,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,0.47032240969941397,0.048350808626258124,3,0.347,0.463,0.574,0.739,845.4253540086156,626.5396160134188,18.3968,19.8645,81.6032,782.3090718790452,681.7746956672074,33.9727,28.4316,66.0273,85,18,19
BDX,Healthcare,1.061859950850571,0.9948776006266833,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6957616015669645,0.01,6,0.347,0.463,0.574,0.739,1061.2995777922395,855.1057701705262,20.1156,23.6328,79.8844,375.71254011107595,307.4189942155346,6.1485,6.121,93.8515,85,18,19
BEN,Financial ,-1.6573993424624416,0.45318436329575346,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.5701820443993493,0.01,6,0.347,0.463,0.574,0.739,197.9663447183169,178.9384688085205,11.6315,12.4892,88.3685,216.43892911985958,185.9296500402472,8.7517,9.2967,91.2483,85,18,19
BK,Financial ,0.1079956203230615,0.9666027713518262,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.4429602657034122,0.01,6,0.347,0.463,0.574,0.739,586.6811571188297,505.50587062040097,12.6437,13.7616,87.3563,3444.5151291983416,2103.6546185583043,23.5762,32.419,76.4238,85,18,19
BLL,Consumer Discretionary,-0.7364240796561519,0.8370879903019197,7,104,-3.4948504603223145,-2.889758398668639,-2.5818220155325444,1.6161455828848785,0.01,6,0.347,0.463,0.574,0.739,1008.2813087767804,973.5544915138661,34.3355,41.912,65.6645,902.4881064582793,664.1423826547891,41.1346,25.6379,58.8654,85,18,9
BMY,Healthcare,0.16905929494082822,0.970471844270416,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.0611180521010213,0.01,6,0.347,0.463,0.574,0.739,2811.3048167224238,2058.109517059949,27.2917,33.7566,72.7083,1195.699238639522,1117.3953982900157,9.5164,10.0556,90.4836,85,18,19
BSX,Healthcare,2.3942604307642945,0.9990075829303726,1,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.633494741570166,0.01,6,0.347,0.463,0.574,0.739,477.6826643161281,413.7480360632071,16.4176,18.3329,83.5824,919.5870750209176,737.0183500142347,18.7042,21.4705,81.2958,85,18,19
C,Financial ,-2.5377407117778623,0.10655950531464314,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.44488129653375236,0.05780978597683089,6,0.347,0.463,0.574,0.739,4747.009266223895,3993.5112924192194,16.2262,18.2512,83.7738,15718.799512207535,12479.85563676054,32.4054,42.3149,67.5946,85,18,19
CAG,Consumer Staples,-1.7571185192923773,0.40194921799965566,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.2461440086726747,0.01,6,0.347,0.463,0.574,0.739,568.1204753028359,520.6163451838063,24.6373,21.3846,75.3627,280.98686364118345,216.32190675040684,7.1094,7.4357,92.8906,85,18,19
CAT,Industrials,-0.7298250180679842,0.8388722134960034,10,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.470711174815494,0.01,6,0.347,0.463,0.574,0.739,3047.11494812044,2519.6373012406575,19.522,22.5877,80.478,3809.697901973705,3370.113897114826,21.388,24.6218,78.612,85,18,19
CI,Healthcare,1.6711850874118725,0.998056172463197,0,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,1.2373349990405709,0.01,6,0.347,0.463,0.574,0.739,19044.905124368808,13058.790529501332,41.1918,62.0246,58.8082,9353.09106597767,6178.387270334195,10.3822,11.5424,89.6178,84,18,19
CL,Consumer Staples,-0.8363642291536398,0.8082063401510128,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6561838836270972,0.01,6,0.347,0.463,0.574,0.739,238.84087327460057,209.51734672261077,5.2918,5.4769,94.7082,357.81833036481186,294.0252379935111,6.0226,6.2965,93.9774,85,18,19
CLX,Consumer Staples,-1.8919851761568698,0.33584087979405186,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.73603108543573,0.01,6,0.347,0.463,0.574,0.739,278.72332800991336,219.28585622369562,12.9559,14.3317,87.0441,443.875010111167,401.4225925870156,23.0012,20.0746,76.9988,85,18,19
CMA,Financial ,-3.7674955894663507,0.0032579456118786753,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,0.1927421513517469,0.1,6,0.347,0.463,0.574,0.739,87.16424841871063,71.98740825105541,8.0998,8.4598,91.9002,424.92098530124133,352.79242881679926,29.401,36.7657,70.599,85,18,19
CMI,Industrials,1.8691366309287503,0.9984767154985242,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.712792353177336,0.01,6,0.347,0.463,0.574,0.739,1340.0114760299857,1136.4625201818772,20.1443,23.2654,79.8557,3089.3502694856047,2830.854323073472,35.9056,45.0201,64.0944,85,18,19
CNP,Utilities,-3.4000108767520283,0.010958500826350772,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,0.24045065437840105,0.1,5,0.347,0.463,0.574,0.739,575.4061183884808,448.07770131432017,18.9133,20.1691,81.0867,643.6309151277776,562.6354777875662,24.1442,28.1419,75.8558,85,18,19
COP,Energy,-1.6627866788241734,0.45038062694630127,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.31312650941604686,0.1,6,0.347,0.463,0.574,0.739,2196.9770106939936,1896.740203120527,28.3098,28.7306,71.6902,10919.251983587072,10265.963222855862,68.9835,107.9343,31.0165,85,18,19
COST,Consumer Staples,2.300501951428973,0.9989555014511324,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.700238646126158,0.01,6,0.347,0.463,0.574,0.739,18093.521648167804,16131.916555374344,42.1415,55.7388,57.8585,7971.546082353021,7476.924817611626,12.5269,13.4391,87.4731,85,18,19
CPB,Consumer Staples,0.4994724680265557,0.9848570535746435,12,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,2.1177969805885897,0.01,3,0.347,0.463,0.574,0.739,325.83298605455406,271.1865680821878,14.9144,15.0733,85.0856,431.64697622223565,357.98697599946036,14.786,16.493,85.214,85,18,19
CSCO,Information Technology,-1.9088058998927349,0.32792994474956283,5,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.7646428422210718,0.01,6,0.347,0.463,0.574,0.739,1653.9846391502463,1504.0852649067326,11.9548,12.87,88.0452,1332.743919500412,1107.8403498172786,7.9756,8.437,92.0244,85,18,19
CSX,Industrials,-0.3223854869442158,0.9222734957398152,0,122,-3.4851223522012855,-2.88553750045158,-2.5795685622144586,1.2525471250989046,0.01,6,0.347,0.463,0.574,0.739,367.1620123244,336.8280741442962,11.5145,12.2286,88.4855,868.3199499983391,808.3318608748667,22.4457,25.7133,77.5543,85,18,19
CVS,Healthcare,3.655697125422805,1.0,5,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.6943150422250188,0.01,6,0.347,0.463,0.574,0.739,17143.732726586764,13740.6045493584,23.0353,27.5535,76.9647,4130.072473647331,2784.7143792854913,3.0926,2.9987,96.9074,85,18,19
CVX,Energy,-2.036002991996279,0.2710134775100606,8,113,-3.489589552580676,-2.887477210140433,-2.580604145195395,0.7927322492255787,0.01,5,0.347,0.463,0.574,0.739,8201.449583216026,7072.135192671768,21.7162,23.2376,78.2838,26834.604935355525,24887.82381843731,49.9532,68.9934,50.0468,85,18,19
D,Utilities,-2.2023761249291063,0.2053841911862498,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,0.9123747350176736,0.01,6,0.347,0.463,0.574,0.739,912.2580133416357,779.7572675171104,21.5656,24.979,78.4344,582.3733420714864,468.84423831983514,11.846,12.9227,88.154,85,18,19
DE,Industrials,0.27464521914141093,0.9761508478047214,13,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6072473278850505,0.01,6,0.347,0.463,0.574,0.739,2641.6604244660693,2248.4038023975904,25.0946,29.7367,74.9054,4908.712173645175,4460.056799920148,34.3175,42.3839,65.6825,85,18,19
DHR,Healthcare,-0.7369566687270117,0.8369433354004969,13,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.7567177500525488,0.01,6,0.347,0.463,0.574,0.739,812.7474199494264,744.5924950770946,16.3545,14.9615,83.6455,1160.4363544393213,1017.0010479374934,14.7454,15.4732,85.2546,85,18,19
DIS,Communication Services,3.1719596375988104,1.0,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.7193377286907334,0.01,6,0.347,0.463,0.574,0.739,3471.7433842593373,2496.6476494736116,14.504,16.4807,85.496,7481.142686037522,7049.6715655249245,32.2506,39.1076,67.7494,85,18,19
DOV,Industrials,-1.856972516787587,0.3525652476131842,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.5246642691821473,0.01,6,0.347,0.463,0.574,0.739,237.48163773904312,212.0618687538618,11.8454,12.7721,88.1546,308.14299530498454,294.54535357814666,14.4929,15.7159,85.5071,85,18,19
DTE,Utilities,-0.7646004523874708,0.8292999555644982,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6339455037511408,0.01,6,0.347,0.463,0.574,0.739,817.9457941088865,749.151496853809,23.1207,26.6044,76.8793,1071.535125135517,817.0456329206356,19.341,22.6229,80.659,85,18,19
DUK,Utilities,-3.911454712574388,0.0019521454559909333,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.23900903781087082,0.1,6,0.347,0.463,0.574,0.739,1838.9056909919368,1685.7960202878644,27.3303,32.5025,72.6697,1112.201758794787,961.868249336147,12.9306,14.0203,87.0694,85,18,19
ECL,Materials,-0.6607708147802834,0.856650853985903,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.7557447790631517,0.01,6,0.347,0.463,0.574,0.739,481.2449761175593,427.1292495420392,12.3091,13.2825,87.6909,838.9297865669656,752.6334127065076,19.9604,22.7005,80.0396,85,18,19
EIX,Utilities,-0.4828514869157027,0.8953196945181547,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.662346424535872,0.01,4,0.347,0.463,0.574,0.739,665.0792618903837,475.639974163759,13.3665,14.7022,86.6335,907.0017221332788,813.3411472686902,19.0716,21.5784,80.9284,85,18,19
EMN,Materials,-1.323822906739106,0.6182040653467353,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.5722923958846518,0.01,6,0.347,0.463,0.574,0.739,280.70920599755857,240.14797272919563,10.0046,10.7019,89.9954,406.1482674726785,353.44674901242644,13.9462,15.2886,86.0538,85,18,19
EMR,Industrials,-2.0935287145531123,0.2471246873313545,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,0.5376187136149861,0.03319398342004816,6,0.347,0.463,0.574,0.739,1054.3322344261949,998.7594211716571,23.4812,26.9224,76.5188,568.3666128639255,497.9344240003072,11.9561,12.42,88.0439,85,18,19
ES,Utilities,-0.025533717925122573,0.956368833405666,4,117,-3.487517288664615,-2.8865777180380032,-2.5801239192052012,1.3797748751258114,0.01,6,0.347,0.463,0.574,0.739,401.28268713590603,343.1546555205603,16.0155,17.9044,83.9845,907.2437792535527,812.5490343771486,26.5825,31.2602,73.4175,85,18,19
ETN,Industrials,-0.1271568954515545,0.946665518992912,0,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.7381193172362484,0.01,6,0.347,0.463,0.574,0.739,770.1777898105454,689.5985112553878,13.2492,14.3747,86.7508,1271.4999465649878,1078.7548021618054,18.0927,20.534,81.9073,85,18,19
ETR,Utilities,-3.0271790145942323,0.03243300472148379,7,114,-3.489057523907491,-2.887246327182993,-2.5804808802708528,1.3412373992367164,0.01,4,0.347,0.463,0.574,0.739,256.1763552164709,209.16386956962373,7.3375,7.6646,92.6625,639.5459051247983,545.7564719180743,16.8969,18.9049,83.1031,85,18,19
EXC,Utilities,-1.6035484334006456,0.48181074648323036,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.4334798686054984,0.01,6,0.347,0.463,0.574,0.739,2023.4369879134945,1916.185469178407,22.194,25.2677,77.806,2985.2154811301034,2853.987651210888,55.2117,42.1176,44.7883,85,18,19
F,Consumer Discretionary,-2.331745549068595,0.1619336803000842,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.1758099916267413,0.1,5,0.347,0.463,0.574,0.739,4946.342528587125,2545.8859337645317,9.2317,7.5262,90.7683,9391.962223108772,7854.044269927898,17.9832,20.2517,82.0168,85,18,19
FDX,Industrials,0.004249945541315489,0.9588821455477857,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.7505401060154764,0.01,6,0.347,0.463,0.574,0.739,4268.531124918076,3973.9559924248397,23.3961,26.9323,76.6039,1712.9882583336046,1369.5320283943363,6.0357,6.2879,93.9643,85,18,19
FITB,Financial ,-0.8367958428970141,0.8080739620857177,7,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.1634872277539783,0.01,6,0.347,0.463,0.574,0.739,398.50350528215233,298.6801517130109,14.7021,16.7644,85.2979,930.074317837385,745.506443354043,24.4822,29.7957,75.5178,85,18,19
GD,Industrials,-0.3895494873511319,0.9118290707815506,10,112,-3.4901313156261384,-2.8877122815688776,-2.5807296460459184,1.7405083208385708,0.01,6,0.347,0.463,0.574,0.739,1879.8396969920364,1528.4819325379112,16.2639,18.4206,83.7361,1048.2979986011565,793.4917113335065,6.9104,7.2226,93.0896,85,18,19
GE,Industrials,-0.2871014398856577,0.9273113919548398,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.6404168705769486,0.018962102674822852,6,0.347,0.463,0.574,0.739,4512.1226419635495,3805.5044963202868,16.2088,14.9475,83.7912,6310.399790575643,5181.892227014455,48.539,34.8103,51.461,85,18,19
GIS,Consumer Staples,-1.5562471087946155,0.505526218784191,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.724116123522238,0.01,6,0.347,0.463,0.574,0.739,391.99610452998894,302.95971733962494,7.0872,7.3345,92.9128,228.8495694481572,189.54832892269945,3.9792,3.8947,96.0208,85,18,19
GL,Financial ,0.9450153535076043,0.993650546943718,3,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,1.7417366607248244,0.01,6,0.347,0.463,0.574,0.739,265.00803259142594,252.79572813895098,22.9972,26.2433,77.0028,189.90940659456078,171.04807231721827,12.3887,13.3423,87.6113,85,18,19
GLW,Information Technology,0.12900030876419125,0.9679862057821892,6,116,-3.4880216384691867,-2.8867966864160075,-2.5802408234244947,1.657944715877457,0.01,6,0.347,0.463,0.574,0.739,1081.1441426350616,1026.2878190229983,37.5766,47.1539,62.4234,589.513790090291,547.006986985052,15.7542,17.2924,84.2458,85,18,19
GPC,Consumer Discretionary,2.74007438737958,1.0,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.7765244699762122,0.01,6,0.347,0.463,0.574,0.739,809.1980377430164,709.9224467741947,15.9013,17.6693,84.0987,1361.02225431693,1252.1172760480947,22.1486,25.362,77.8514,85,18,19
GWW,Industrials,2.0073542469239567,0.9986824313726427,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.7229550436279562,0.01,6,0.347,0.463,0.574,0.739,311.88928917612293,264.7592842208727,9.2914,9.9143,90.7086,992.4064892997442,879.579000148777,21.465,24.7347,78.535,85,18,19
HAL,Energy,-2.9912124340371626,0.03572323770264074,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.8912829168907597,0.01,6,0.347,0.463,0.574,0.739,1363.697278148223,1216.8567371195375,23.3039,25.878,76.6961,2231.0938396100228,2041.2257217233278,38.1729,48.7825,61.8271,85,18,19
HAS,Consumer Discretionary,-1.233665820047783,0.6589485106851355,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,3.542052656969754,0.01,0,0.347,0.463,0.574,0.739,456.44482445484726,386.7041965008766,27.6157,33.1748,72.3843,315.9398936185435,255.46610924231913,19.0469,20.3855,80.9531,85,18,19
HD,Consumer Discretionary,0.3208642222729664,0.9782817334508286,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,1.6381647393694823,0.01,6,0.347,0.463,0.574,0.739,6988.9511478329505,5825.3744588654845,20.4811,23.5789,79.5189,3619.9175123277664,3222.7238469869444,8.5125,8.4536,91.4875,85,18,19
HES,Energy,-1.815890793239463,0.372601381987667,0,120,-3.486055829282407,-2.8859430324074076,-2.5797850694444446,0.3373108438617667,0.1,6,0.347,0.463,0.574,0.739,283.91780812946547,232.25590084854335,17.8309,17.0406,82.1691,1571.6911724617435,1435.2103350925825,51.9965,73.3242,48.0035,85,18,18
HIG,Financial ,-2.6406184853320154,0.08488942486900952,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.7698333892640555,0.01,5,0.347,0.463,0.574,0.739,609.9470142875155,467.3541641051482,10.9067,10.4305,89.0933,1152.3028434063194,952.6009076188187,15.0874,16.8662,84.9126,85,18,19
HON,Industrials,-1.684888452127918,0.4389147363769574,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.4939483377977838,0.01,6,0.347,0.463,0.574,0.739,899.2716050158892,702.0133406914345,7.2502,7.441,92.7498,1409.8733668284556,1309.458280323527,14.0209,15.2202,85.9791,85,18,19
HPQ,Information Technology,-1.4468591988899802,0.5596166885176528,4,118,-3.4870216863700767,-2.8863625166643136,-2.580009026141913,0.41443883617132804,0.07093153613304826,6,0.347,0.463,0.574,0.739,2572.805922886192,2047.0087276002491,15.7049,14.077,84.2951,1406.0133218959236,1078.9323320874955,7.0567,7.3767,92.9433,85,18,19
HSY,Consumer Staples,2.5393302958890143,0.9990614454678706,11,110,-3.4912451337340342,-2.8881954545454547,-2.5809876033057852,1.6910425002252987,0.01,6,0.347,0.463,0.574,0.739,203.30407836883586,169.40703937501078,8.4119,8.8912,91.5881,649.4635318634173,577.7866402801236,21.3279,24.4653,78.6721,85,18,19
HUM,Healthcare,2.643957896417928,0.999081997855692,12,109,-3.49181775886872,-2.8884437992971588,-2.5811201893779985,1.6848727725415984,0.01,6,0.347,0.463,0.574,0.739,2965.6567239925535,2000.4116682693395,11.5769,13.0733,88.4231,3196.1208343567982,2999.73970903995,12.3359,11.503,87.6641,85,18,19
HWM,Industrials,-1.966253197503374,0.3015630301907569,9,36,-3.626651907578875,-2.9459512825788754,-2.6116707716049383,0.7013074358548849,0.013426596740465011,3,0.347,0.463,0.574,0.739,3974.5234970061288,3270.601180172287,160.7495,72.0725,-60.7495,484.74131733028844,411.7513662802275,24.2285,28.4094,75.7715,9,18,19
IBM,Information Technology,-0.5725497805274657,0.8770648033589266,11,111,-3.490683082754047,-2.8879516565798817,-2.5808574442009578,0.6226474861544338,0.020577501258687837,6,0.347,0.463,0.574,0.739,1541.533485604286,1205.5230072044078,6.4229,6.1091,93.5771,5331.351891158819,4072.684074511384,50.1144,26.2918,49.8856,85,18,19
IFF,Materials,0.26697572862917607,0.9757775743028377,6,115,-3.4885349695076844,-2.887019521656941,-2.5803597920604915,1.2256055656733782,0.01,6,0.347,0.463,0.574,0.739,363.1249485881897,286.3791975231235,24.2622,29.5704,75.7378,1590.1631200929853,1536.6629983858995,52.3758,72.4394,47.6242,85,18,19
INTC,Information Technology,-1.7223344595510715,0.41964337930015005,3,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,1.5758477660919599,0.01,6,0.347,0.463,0.574,0.739,4736.387406663087,4175.179464768262,23.1445,26.9812,76.8555,4174.614057434039,3668.2429909266248,26.6691,22.6542,73.3309,85,18,19
IP,Consumer Discretionary,-2.470693347208554,0.12276873795723658,2,119,-3.4865346059036564,-2.8861509858476264,-2.579896092790057,0.41963990577785276,0.06868969578540829,5,0.347,0.463,0.574,0.739,358.72915493903514,249.0166501738619,4.8223,4.6392,95.1777,781.7075785240374,533.4908568029998,12.6239,11.1167,87.3761,85,18,19
IPG,Communication Services,-1.5225020105046896,0.5223520083906299,13,108,-3.4924012594942333,-2.8886968193364835,-2.5812552709190673,1.6398770552403883,0.01,6,0.347,0.463,0.574,0.739,491.6216173066584,410.93001291376845,17.204,19.3744,82.796,674.0568902273441,636.1145512747551,23.7787,27.4021,76.2213,85,18,19
ITW,Industrials,-2.2208200244945475,0.1987759481548531,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.220996683466163,0.01,6,0.347,0.463,0.574,0.739,407.5653827992571,380.17138925170127,10.9591,11.4729,89.0409,839.9944109465001,820.4829787598337,20.9507,23.5015,79.0493,85,18,19
JNJ,Healthcare,-0.8279135611484486,0.8107848643361837,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.8071267249955472,0.01,6,0.347,0.463,0.574,0.739,2581.164465441981,2271.853382274782,11.2108,12.0713,88.7892,1778.0058637966588,1391.3063005010467,6.0218,6.2791,93.9782,85,18,19
JPM,Financial ,0.9948250869178666,0.9942110460096202,1,121,-3.485585145896754,-2.885738566292665,-2.5796759080663887,1.449875953100743,0.01,6,0.347,0.463,0.574,0.739,9048.46535525681,7984.655522702611,24.2057,28.4725,75.7943,23793.588666748972,18569.088649281653,30.2862,39.1838,69.7138,85,18,19
