ticker,Year_Quarter,year,quarter,Q1,Q2,Q3,Q4,revenue,grossProfit,costOfRevenue,operatingExpenses,snaExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,rnd,net_plus_rnd,totalAssets,totalEquity,totalAssets_lag1,totalEquity_lag1,rnd_to_rev_ratio,sna_to_rev_ratio,grossProfitRatio,operatingIncomeRatio,netIncomeRatio,rnd_lag1,rnd_lag2,rnd_lag3,rnd_lag4,rnd_lag5,rnd_lag6,rnd_lag7,rnd_lag8,rnd_lag9,rnd_lag10,rnd_lag11,rnd_lag12,rnd_to_rev_ratio_lag1,rnd_to_rev_ratio_lag2,rnd_to_rev_ratio_lag3,rnd_to_rev_ratio_lag4,rnd_to_rev_ratio_lag5,rnd_to_rev_ratio_lag6,rnd_to_rev_ratio_lag7,rnd_to_rev_ratio_lag8,rnd_to_rev_ratio_lag9,rnd_to_rev_ratio_lag10,rnd_to_rev_ratio_lag11,rnd_to_rev_ratio_lag12,revenue_yoy,netIncome_yoy,grossProfit_yoy,rnd_yoy,ebitda_yoy,operatingIncome_yoy,incomeBeforeTax_yoy,costOfRevenue_yoy,snaExpenses_yoy,operatingExpenses_yoy,rnd_to_rev_ratio_yoy,sna_to_rev_ratio_yoy,grossProfitRatio_yoy,operatingIncomeRatio_yoy,netIncomeRatio_yoy,net_plus_rnd_yoy,gics_sectors,gics_sector_code,quarter_int,time_idx,revenue_log,revenue_lag1,revenue_lag4,totalAssets_log,totalEquity_log,totalAssets_lag1_log,totalEquity_lag1_log
TAP,1995Q2,1995,Q2,0,1,0,0,399.511,174.476,282.964,136.244,132.591,69.226,38.232,26.115,15.18,3.368,18.548,1375.276,682.725,1361.252,670.274,0.008430306049145,0.3318832272453074,0.4367238949615905,0.095696989569749,0.0379964506609329,3.322,,,,,,,,,,,,0.010095226642418485,,,,,,,,,,,,,,,,,,,,,,,,,,,,Consumer Staples,30.0,2.0,1,5.992741231799155,326.588,,7.227136579774879,6.527555789996447,7.216894491621425,6.509177399373852
TAP,1995Q3,1995,Q3,0,0,1,0,567.882,166.257,289.095,136.833,133.031,59.974,29.424,38.027,22.627,4.656,27.283,1364.3,691.76,1375.276,682.725,0.0081988863883694,0.2342581733529149,0.2927668071888174,0.051813580990417,0.0398445451695951,3.368,3.322,,,,,,,,,,,0.008430306049145,0.010095226642418485,,,,,,,,,,,,,,,,,,,,,,,,,,,Consumer Staples,30.0,3.0,2,6.343673031249015,399.511,,7.219129463690706,6.540683618860842,7.227136579774879,6.527555789996447
TAP,1995Q4,1995,Q4,0,0,0,1,381.398,119.479,261.919,109.133,120.294,38.995,10.346,8.979,5.279,4.039,9.318,1386.857,695.016,1364.3,691.76,0.010095226642418485,0.3154028075658498,0.3132659321758373,0.0271265187546867,0.0138411842746946,4.656,3.368,3.322,,,,,,,,,,0.0081988863883694,0.008430306049145,0.010095226642418485,,,,,,,,,,,,,,,,,,,,,,,,,,Consumer Staples,30.0,4.0,3,5.946461951038046,567.882,,7.235516109822614,6.545372648575935,7.219129463690706,6.540683618860842
TAP,1996Q1,1996,Q1,1,0,0,0,368.729,107.952,260.777,110.475,108.112,26.382,-2.523,-5.107,-3.007,2.363,-0.6440000000000001,1340.998,687.025,1386.857,695.016,0.0064085005518958,0.2932017823387908,0.292767859322158,-0.0068424235685286,-0.0081550406938429,4.039,4.656,3.368,3.322,,,,,,,,,0.010095226642418485,0.0081988863883694,0.008430306049145,0.010095226642418485,,,,,,,,,0.1290341347508175,-33.684782608695656,-0.0312037261395148,-0.2886815171583383,-0.1393899853205024,-6.300420168067228,-33.52866242038217,0.1004920578653296,0.0070607522775116,-0.0043081304696583,-0.3699761052852023,-0.1080333877595524,-0.1419247265944686,-5.694650059660997,-29.94933076218224,-1.1886350322202694,Consumer Staples,30.0,1.0,4,5.912770304846159,381.398,326.588,7.201914827217551,6.533825174482465,7.235516109822614,6.545372648575935
TAP,1996Q2,1996,Q2,0,1,0,0,502.426,194.959,307.467,151.396,142.919,74.045,43.563,40.95,23.796,3.277,27.073,1370.954,704.907,1340.998,687.025,0.0065223535406209,0.2844578107024716,0.3880352529526736,0.0867053058559867,0.0473621986123329,2.363,4.039,4.656,3.368,3.322,,,,,,,,0.0064085005518958,0.010095226642418485,0.0081988863883694,0.008430306049145,0.010098874768950678,,,,,,,,0.257602418957175,0.5675889328063242,0.11739723514982,-0.0270190023752968,0.0696125733106058,0.13943816698054,0.5680643308443425,0.08659405436734,0.0778936730245642,0.1112122368691463,-0.2263206694278503,-0.142897900977026,-0.111486095839109,-0.0939599432979929,0.2464900744276519,0.459618287686004,Consumer Staples,30.0,2.0,5,6.221436730155703,368.729,399.511,7.223991280026972,6.559483500771015,7.201914827217551,6.533825174482465
TAP,1996Q3,1996,Q3,0,0,1,0,453.513,164.156,289.357,130.455,134.043,64.737,33.701,32.198,18.675,3.124,21.799,1360.468,716.268,1370.954,704.907,0.006888446417192,0.2955659484954125,0.3619653681371868,0.0743109899826465,0.0411785329196737,3.277,2.363,4.039,4.656,3.368,3.322,,,,,,,0.0065223535406209,0.0064085005518958,0.010095226642418485,0.0081988863883694,0.008430306049145,0.010102522895482871,,,,,,,-0.2013957124895664,-0.1746585937154725,-0.0126370618981456,-0.3290378006872851,0.0794177476906659,0.145357531266993,-0.1532858232308622,0.0009062764835088,0.0076072494381009,-0.0466115630001533,-0.1598314587010668,0.2617102928149966,0.2363606776766205,0.4341990760374288,0.0334798087015586,-0.2010042883847084,Consumer Staples,30.0,3.0,6,6.119226516068766,502.426,567.882,7.216318808348804,6.575449550398792,7.223991280026972,6.559483500771015
TAP,1996Q4,1996,Q4,0,0,0,1,407.565,147.3,260.265,141.022,129.172,36.976,6.278,6.934,3.961,3.997,7.958,1362.536,715.487,1360.468,716.268,0.0098070246463754,0.3169359488670519,0.3614147436605204,0.0154036779409419,0.0097186951774563,3.124,3.277,2.363,4.039,4.656,3.368,3.322,,,,,,0.006888446417192,0.0065223535406209,0.0064085005518958,0.010095226642418485,0.0081988863883694,0.008430306049145,0.010106171022015059,,,,,,0.0686081206508686,-0.2496684978215571,0.2328526351911215,-0.0103986135181974,-0.0517758687011155,-0.393195437850377,-0.2277536473994875,-0.0063149294247457,0.0738025171662759,0.2922030916404754,-0.073934244595619,0.0048608993465664,0.15369948193938,-0.4321542664489298,-0.2978422232825346,-0.1459540673964369,Consumer Staples,30.0,4.0,7,6.0126510203690655,453.513,381.398,7.217836604577363,6.574360103349265,7.216318808348804,6.575449550398792
TAP,1997Q1,1997,Q1,1,0,0,0,398.995,143.828,255.167,129.112,125.298,44.997,14.716,13.636,8.045,2.816,10.861,1351.744,704.473,1362.536,715.487,0.0070577325530395,0.3140340104512588,0.3604756951841502,0.0368826677026027,0.0201631599393476,3.997,3.124,3.277,2.363,4.039,4.656,3.368,3.322,,,,,0.0098070246463754,0.006888446417192,0.0065223535406209,0.0064085005518958,0.010098874768950678,0.0081988863883694,0.008430306049145,0.010109819148547252,,,,,0.0820819626338043,-3.675424010641835,0.3323328886912702,0.1917054591620819,0.7055947236752331,-6.832738803012286,-3.670060700998629,-0.0215126333994178,0.1589647772680185,0.1686988006336276,0.1013079418322919,0.0710508235874112,0.2312679951233556,-6.390292976342855,-3.4724781514052894,-17.864906832298136,Consumer Staples,30.0,1.0,8,5.991452047029856,407.565,368.729,7.209890401103657,6.558868499830547,7.217836604577363,6.574360103349265
TAP,1997Q2,1997,Q2,0,1,0,0,520.826,220.163,300.663,127.352,156.307,121.693,92.811,91.834,51.018,3.56,54.578,1415.171,739.746,1351.744,704.473,0.006835296240971,0.3001136656004116,0.4227189118822793,0.178199629050777,0.0979559392196242,2.816,3.997,3.124,3.277,2.363,4.039,4.656,3.368,3.322,,,,0.0070577325530395,0.0098070246463754,0.006888446417192,0.0065223535406209,0.0064085005518958,0.010102522895482871,0.0081988863883694,0.008430306049145,0.010113467275079445,,,,0.0366223085588723,1.143973777105396,0.1292784636769783,0.0863594751296916,0.6435005739752853,1.1305006542249156,1.2425885225885227,-0.0221292041097092,0.0936754385351141,-0.1588152923459007,0.047980027209683,0.055037528620774,0.0893827523805828,1.0552332673476503,1.0682304050411378,1.015956857385587,Consumer Staples,30.0,2.0,9,6.257334198981401,398.995,502.426,7.2557120296743,6.607657786506594,7.209890401103657,6.558868499830547
TAP,1997Q3,1997,Q3,0,0,1,0,489.699,190.93,298.769,159.271,155.273,60.759,31.659,31.14,17.439,3.998,21.437,1417.132,746.984,1415.171,739.746,0.0081641988241756,0.3170784502316729,0.3898925666582942,0.0646499176024455,0.0356116716595296,3.56,2.816,3.997,3.124,3.277,2.363,4.039,4.656,3.368,3.322,,,0.006835296240971,0.0070577325530395,0.0098070246463754,0.006888446417192,0.0065223535406209,0.0064085005518958,0.010106171022015059,0.0081988863883694,0.008430306049145,0.010117115401611632,,,0.0797904359963221,-0.0661847389558233,0.16310095275226,0.2797695262483994,-0.061448630613096,-0.0605916738375715,-0.032859183800236,0.032527293274398,0.1583820117425005,0.2208884289601775,0.1852017609949998,0.0727841006238048,0.0771543384518564,-0.1300086620089047,-0.1351884310935336,-0.0166062663424927,Consumer Staples,30.0,3.0,10,6.195830905188748,520.826,453.513,7.25709579161712,6.617381587371368,7.2557120296743,6.607657786506594
TAP,1997Q4,1997,Q4,0,0,0,1,412.631,146.452,266.179,138.239,148.613,37.116,8.213,10.283,5.758,0.0,5.758,1412.083,736.568,1417.132,746.984,0.0,0.3601595614483643,0.3549224367534189,0.019903982008138,0.0139543563135101,3.998,3.56,2.816,3.997,3.124,3.277,2.363,4.039,4.656,3.368,3.322,,0.0081641988241756,0.006835296240971,0.0070577325530395,0.0098070246463754,0.006888446417192,0.0065223535406209,0.0064085005518958,0.010109819148547252,0.0081988863883694,0.008430306049145,0.010120763528143825,,0.0124299191539998,0.45367331481949,-0.0057569585879159,-1.0,0.0037862397230636,0.3082191780821917,0.482982405537929,0.0227229938716306,0.1505047533521197,-0.0197345095091545,-1.0,0.1363796462213373,-0.0179635917487632,0.2921577615716428,0.4358261123240994,-0.2764513696908771,Consumer Staples,30.0,4.0,11,6.024974272029586,489.699,407.565,7.253529121228317,6.603358287353334,7.25709579161712,6.617381587371368
TAP,1998Q1,1998,Q1,1,0,0,0,414.145,152.218,261.927,137.222,137.222,43.458,14.996,16.043,9.786,0.0,9.786,1366.636,721.127,1412.083,736.568,0.0,0.3313380579265716,0.3675475980634802,0.0362095401369085,0.0236294051600284,0.0,3.998,3.56,2.816,3.997,3.124,3.277,2.363,4.039,4.656,3.368,3.322,0.0,0.0081641988241756,0.006835296240971,0.0070577325530395,0.0098070246463754,0.006888446417192,0.0065223535406209,0.0064085005518958,0.010113467275079445,0.0081988863883694,0.008430306049145,0.010124411654676018,0.0379704006315868,0.2164077066500931,0.0583335650916372,-1.0,-0.0342022801520102,0.0190269094862736,0.1765180404810795,0.0264924539615232,0.0951651263388082,0.0628136811450523,-1.0,0.055102463107252,0.0196182515875786,-0.0182505118968581,0.1719098212337562,-0.0989779946597919,Consumer Staples,30.0,1.0,12,6.028627856795936,412.631,398.995,7.220838980905089,6.582201023701194,7.253529121228317,6.603358287353334
