ticker,Year_Quarter,year,quarter,Q1,Q2,Q3,Q4,revenue,grossProfit,costOfRevenue,operatingExpenses,snaExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,rnd,net_plus_rnd,totalAssets,totalEquity,totalAssets_lag1,totalEquity_lag1,rnd_to_rev_ratio,sna_to_rev_ratio,grossProfitRatio,operatingIncomeRatio,netIncomeRatio,rnd_lag1,rnd_lag2,rnd_lag3,rnd_lag4,rnd_lag5,rnd_lag6,rnd_lag7,rnd_lag8,rnd_lag9,rnd_lag10,rnd_lag11,rnd_lag12,rnd_to_rev_ratio_lag1,rnd_to_rev_ratio_lag2,rnd_to_rev_ratio_lag3,rnd_to_rev_ratio_lag4,rnd_to_rev_ratio_lag5,rnd_to_rev_ratio_lag6,rnd_to_rev_ratio_lag7,rnd_to_rev_ratio_lag8,rnd_to_rev_ratio_lag9,rnd_to_rev_ratio_lag10,rnd_to_rev_ratio_lag11,rnd_to_rev_ratio_lag12,revenue_yoy,netIncome_yoy,grossProfit_yoy,rnd_yoy,ebitda_yoy,operatingIncome_yoy,incomeBeforeTax_yoy,costOfRevenue_yoy,snaExpenses_yoy,operatingExpenses_yoy,rnd_to_rev_ratio_yoy,sna_to_rev_ratio_yoy,grossProfitRatio_yoy,operatingIncomeRatio_yoy,netIncomeRatio_yoy,net_plus_rnd_yoy,gics_sectors,gics_sector_code,quarter_int,time_idx,revenue_log,revenue_lag1,revenue_lag4,totalAssets_log,totalEquity_log,totalAssets_lag1_log,totalEquity_lag1_log
TXN,1995Q2,1995,Q2,0,1,0,0,3238.0,1090.0,2148.0,687.0,472.0,383.0,403.0,410.0,278.0,215.0,493.0,7961.0,3558.0,7421.0,3273.0,0.0663990117356392,0.1457689932056825,0.3366275478690549,0.1244595429277331,0.0858554663372452,213.0,,,,,,,,,,,,0.0744234800838574,,,,,,,,,,,,,,,,,,,,,,,,,,,,Information Technology,45.0,2.0,1,8.08301991917133,2862.0,,8.982435503560263,8.177234885510194,8.912203841620542,8.09376775793108
TXN,1995Q3,1995,Q3,0,0,1,0,3425.0,1103.0,2322.0,666.0,445.0,431.0,437.0,431.0,289.0,221.0,510.0,8644.0,3849.0,7961.0,3558.0,0.06493770958913984,0.12992700729927,0.3220437956204379,0.1275912408759124,0.0843795620437956,215.0,213.0,,,,,,,,,,,0.0663990117356392,0.0744234800838574,,,,,,,,,,,,,,,,,,,,,,,,,,,Information Technology,45.0,3.0,2,8.139148678884066,3238.0,,9.064736398117391,8.25582842728183,8.982435503560263,8.177234885510194
TXN,1995Q4,1995,Q4,0,0,0,1,3603.0,1032.0,2571.0,623.0,623.0,378.0,409.0,430.0,291.0,0.0,291.0,9215.0,4095.0,8644.0,3849.0,0.06493770958913984,0.1729114626699972,0.2864279766860949,0.1135165140160976,0.0807660283097418,221.0,215.0,213.0,,,,,,,,,,0.06493770958913984,0.0663990117356392,0.0744234800838574,,,,,,,,,,,,,,,,,,,,,,,,,,Information Technology,45.0,4.0,3,8.189799618728228,3425.0,,9.128696382935672,8.317766166719343,9.064736398117391,8.25582842728183
TXN,1996Q1,1996,Q1,1,0,0,0,2675.0,786.0,1889.0,640.0,397.0,146.0,197.0,240.0,163.0,243.0,406.0,9122.0,4231.0,9215.0,4095.0,0.0908411214953271,0.148411214953271,0.2938317757009346,0.0736448598130841,0.0609345794392523,0.0,221.0,215.0,213.0,,,,,,,,,0.06493770958913984,0.06493770958913984,0.0663990117356392,0.0744234800838574,,,,,,,,,-0.0653389238294899,-0.2913043478260869,-0.1803962460896767,0.1408450704225352,-0.5755813953488372,-0.4273255813953488,-0.3103448275862068,-0.0073568050446662,-0.0124378109452736,0.0406504065040651,0.2205976043174937,0.0565992467568698,-0.1231005817976278,-0.3872918930667246,-0.2417618854124339,-0.0835214446952595,Information Technology,45.0,1.0,4,7.892078421248119,3603.0,2862.0,9.118553976345474,8.350429973538136,9.128696382935672,8.317766166719343
TXN,1996Q2,1996,Q2,0,1,0,0,2399.0,677.0,1722.0,637.0,402.0,40.0,95.0,92.0,76.0,235.0,311.0,9241.0,4279.0,9122.0,4231.0,0.0979574822842851,0.1675698207586494,0.2822009170487703,0.0395998332638599,0.0316798666110879,243.0,0.0,221.0,215.0,213.0,,,,,,,,0.0908411214953271,0.06493770958913984,0.06493770958913984,0.0663990117356392,0.0744234800838574,,,,,,,,-0.2591105620753552,-0.7266187050359711,-0.3788990825688073,0.0930232558139534,-0.8955613577023499,-0.7642679900744417,-0.775609756097561,-0.1983240223463687,-0.1483050847457627,-0.0727802037845706,0.4752852448210012,0.1495573720688705,-0.1616820464184235,-0.681825657299309,-0.6310093234291266,-0.3691683569979715,Information Technology,45.0,2.0,5,7.783224016336037,2675.0,3238.0,9.131513591430211,8.361708288575842,9.118553976345474,8.350429973538136
TXN,1996Q3,1996,Q3,0,0,1,0,2407.0,664.0,1743.0,841.0,393.0,-177.0,-125.0,-133.0,-147.0,448.0,301.0,9557.0,4115.0,9241.0,4279.0,0.1861238055670959,0.1632737847943498,0.2758620689655172,-0.0519318653926049,-0.0610718737017033,235.0,243.0,0.0,221.0,215.0,213.0,,,,,,,0.0979574822842851,0.0908411214953271,0.06493770958913984,0.06493770958913984,0.0663990117356392,0.0744234800838574,,,,,,,-0.2972262773722628,-1.508650519031142,-0.3980054397098821,1.0271493212669682,-1.4106728538283062,-1.2860411899313502,-1.308584686774942,-0.2493540051679587,-0.1168539325842696,0.2627627627627626,1.8844978917072568,0.2566577818441531,-0.1434020070653703,-1.407017480479798,-1.7237756658419865,-0.4098039215686274,Information Technology,45.0,3.0,6,7.786551806428712,2399.0,3425.0,9.165133779138104,8.32263709695394,9.131513591430211,8.361708288575842
TXN,1996Q4,1996,Q4,0,0,0,1,1179.0,355.0,824.0,549.0,351.0,-191.0,-194.0,-222.0,-28.0,198.0,170.0,9360.0,4097.0,9557.0,4115.0,0.1679389312977099,0.2977099236641221,0.3011026293469042,-0.1645462256149279,-0.0237489397794741,448.0,235.0,243.0,0.0,221.0,215.0,213.0,,,,,,0.1861238055670959,0.0979574822842851,0.0908411214953271,0.06493770958913984,0.064918974946236,0.0663990117356392,0.0744234800838574,,,,,,-0.6727726894254787,-1.0962199312714778,-0.6560077519379846,,-1.5052910052910051,-1.4743276283618585,-1.516279069767442,-0.6795021392454298,-0.4365971107544141,-0.1187800963081862,,0.7217477607734062,0.0512333076907904,-2.449535576749597,-1.29404615129019,-0.415807560137457,Information Technology,45.0,4.0,7,7.07326971745971,2407.0,3603.0,9.144307401371744,8.318254328798846,9.165133779138104,8.32263709695394
TXN,1997Q1,1997,Q1,1,0,0,0,2263.0,791.0,1472.0,620.0,381.0,161.0,171.0,157.0,129.0,239.0,368.0,9263.0,4234.0,9360.0,4097.0,0.1056120194432169,0.168360583296509,0.3495360141405214,0.0755634114007954,0.0570039770216526,198.0,448.0,235.0,243.0,0.0,221.0,215.0,213.0,,,,,0.1679389312977099,0.1861238055670959,0.0979574822842851,0.0908411214953271,0.064918974946236,0.06490024030333216,0.0663990117356392,0.0744234800838574,,,,,-0.154018691588785,-0.2085889570552147,0.0063613231552162,-0.0164609053497942,0.1027397260273972,-0.131979695431472,-0.3458333333333333,-0.2207517204870301,-0.0403022670025189,-0.03125,0.1626014486033142,0.1344195474009111,0.1895786740787464,0.0260513984625772,-0.064505285074105,-0.0935960591133004,Information Technology,45.0,1.0,8,7.724888439323074,1179.0,2675.0,9.133891199812776,8.351138607086154,9.144307401371744,8.318254328798846
TXN,1997Q2,1997,Q2,0,1,0,0,2559.0,962.0,1597.0,675.0,395.0,204.0,287.0,344.0,249.0,280.0,529.0,9387.0,4463.0,9263.0,4234.0,0.1094177413051973,0.1543571707698319,0.3759280969128565,0.1121531848378272,0.0973036342321219,239.0,198.0,448.0,235.0,243.0,0.0,221.0,215.0,213.0,,,,0.1056120194432169,0.1679389312977099,0.1861238055670959,0.0979574822842851,0.0908411214953271,0.06490024030333216,0.06488150566042833,0.0663990117356392,0.0744234800838574,,,,0.0666944560233431,2.276315789473684,0.4209748892171343,0.1914893617021276,4.1,2.0210526315789474,2.739130434782609,-0.0725900116144018,-0.017412935323383,0.0596546310832024,0.1169921761326315,-0.0788486251820226,0.332129253314539,1.8321630571152383,2.071466033195533,0.7009646302250805,Information Technology,45.0,2.0,9,7.847762537473608,2263.0,2399.0,9.147187556970914,8.403800504061147,9.133891199812776,8.351138607086154
TXN,1997Q3,1997,Q3,0,0,1,0,2500.0,982.0,1518.0,624.0,349.0,325.0,358.0,368.0,1712.0,275.0,1987.0,12074.0,6320.0,9387.0,4463.0,0.11,0.1396,0.3928,0.1432,0.6848,280.0,239.0,198.0,448.0,235.0,243.0,0.0,221.0,215.0,213.0,,,0.1094177413051973,0.1056120194432169,0.1679389312977099,0.1861238055670959,0.0979574822842851,0.0908411214953271,0.06488150566042833,0.06486277101752448,0.0663990117356392,0.0744234800838574,,,0.038637307852098,-12.64625850340136,0.4789156626506023,-0.3861607142857143,-2.8361581920903958,-3.864,-3.7669172932330826,-0.1290877796901893,-0.1119592875318066,-0.2580261593341261,-0.4089955357142857,-0.1449944020356234,0.4238999999999999,-3.7574592,-12.21301768707483,5.601328903654485,Information Technology,45.0,3.0,10,7.824445930877619,2559.0,2407.0,9.398892478520773,8.751632702472298,9.147187556970914,8.403800504061147
