ticker,Year_Quarter,year,quarter,Q1,Q2,Q3,Q4,revenue,grossProfit,costOfRevenue,operatingExpenses,snaExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,rnd,net_plus_rnd,totalAssets,totalEquity,totalAssets_lag1,totalEquity_lag1,rnd_to_rev_ratio,sna_to_rev_ratio,grossProfitRatio,operatingIncomeRatio,netIncomeRatio,rnd_lag1,rnd_lag2,rnd_lag3,rnd_lag4,rnd_lag5,rnd_lag6,rnd_lag7,rnd_lag8,rnd_lag9,rnd_lag10,rnd_lag11,rnd_lag12,rnd_to_rev_ratio_lag1,rnd_to_rev_ratio_lag2,rnd_to_rev_ratio_lag3,rnd_to_rev_ratio_lag4,rnd_to_rev_ratio_lag5,rnd_to_rev_ratio_lag6,rnd_to_rev_ratio_lag7,rnd_to_rev_ratio_lag8,rnd_to_rev_ratio_lag9,rnd_to_rev_ratio_lag10,rnd_to_rev_ratio_lag11,rnd_to_rev_ratio_lag12,revenue_yoy,netIncome_yoy,grossProfit_yoy,rnd_yoy,ebitda_yoy,operatingIncome_yoy,incomeBeforeTax_yoy,costOfRevenue_yoy,snaExpenses_yoy,operatingExpenses_yoy,rnd_to_rev_ratio_yoy,sna_to_rev_ratio_yoy,grossProfitRatio_yoy,operatingIncomeRatio_yoy,netIncomeRatio_yoy,net_plus_rnd_yoy,gics_sectors,gics_sector_code,quarter_int,time_idx,revenue_log,revenue_lag1,revenue_lag4,totalAssets_log,totalEquity_log,totalAssets_lag1_log,totalEquity_lag1_log
DUK,1995Q2,1995,Q2,0,1,0,0,1052.4,763.1,289.3,499.3,0.0,427.4,263.8,226.0,137.5,0.0,137.5,13033.3,5423.4,12981.7,5398.9,0.0,0.0,0.7251045229950589,0.250665146332193,0.1306537438236412,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Utilities,55.0,2.0,1,6.959778307049289,1111.1,,9.475339623352932,8.59866257321379,9.471372980953173,8.594135713862377
DUK,1995Q3,1995,Q3,0,0,1,0,1380.0,1035.0,345.0,530.5,0.0,672.2,504.5,467.1,285.2,0.0,285.2,13177.0,5494.1,13033.3,5423.4,0.0,0.0,0.75,0.3655797101449275,0.2066666666666666,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Utilities,55.0,3.0,2,7.2305631534092925,1052.4,,9.486304051473764,8.611612065034281,9.475339623352932,8.59866257321379
DUK,1995Q4,1995,Q4,0,0,0,1,1133.3,838.7,294.6,627.2,0.0,386.3,211.5,157.2,90.5,0.0,90.5,13358.5,5469.2,13177.0,5494.1,0.0,0.0,0.7400511779758229,0.1866231359745875,0.0798552898614665,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Utilities,55.0,4.0,3,7.033770999564997,1380.0,,9.499983021240597,8.607070457818912,9.486304051473764,8.611612065034281
DUK,1996Q1,1996,Q1,1,0,0,0,1162.1,876.3,285.8,518.8,0.0,534.4,357.5,317.8,191.3,0.0,191.3,13277.3,5544.8,13358.5,5469.2,0.0,0.0,0.7540659151536012,0.3076327338439033,0.164615781774374,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0459004590045899,-0.0496770988574267,0.0591007976794779,,-0.0068760453447315,-0.0322144017325392,-0.0387174833635813,0.0074021854071202,,0.1327510917030567,,,0.0126210277098939,-0.0746867066216541,-0.0913830346273872,-0.0496770988574267,Utilities,55.0,1.0,4,7.058844133344993,1133.3,1111.1,9.493886402787991,8.620796163498786,9.499983021240597,8.607070457818912
DUK,1996Q2,1996,Q2,0,1,0,0,2559.3,1301.4,1257.9,822.2,0.0,832.5,479.2,389.4,237.1,0.0,237.1,13302.4,5586.6,13277.3,5544.8,0.0,0.0,0.508498417536045,0.1872386980815066,0.092642519438909,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.4318700114025087,0.7243636363636363,0.7054121347136679,,0.9478240524099206,0.8165276724791508,0.723008849557522,3.3480815762184584,,0.6467053875425597,,,-0.2987239750819895,-0.2530325782373859,-0.2909310003090334,0.7243636363636363,Utilities,55.0,2.0,5,7.84787971810769,1162.1,1052.4,9.495774920637484,8.628305135853395,9.493886402787991,8.620796163498786
DUK,1996Q3,1996,Q3,0,0,1,0,3133.4,1491.7,1641.7,838.6,0.0,900.5,653.1,569.4,351.2,0.0,351.2,13364.8,5574.2,13302.4,5586.6,0.0,0.0,0.4760643390566158,0.2084317354949894,0.1120827216442203,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.2705797101449274,0.2314165497896212,0.441256038647343,,0.3396310621838738,0.2945490584737364,0.2190109184328836,3.758550724637681,,0.5807728557964185,,,-0.3652475479245122,-0.4298596729770357,-0.4576642501086113,0.2314165497896212,Utilities,55.0,3.0,6,8.050193047190277,2559.3,1380.0,9.500454484619246,8.626083470124309,9.495774920637484,8.628305135853395
DUK,1996Q4,1996,Q4,0,0,0,1,1183.8,898.6,285.2,665.5,0.0,382.8,233.1,194.6,116.3,0.0,116.3,13469.7,5572.7,13364.8,5574.2,0.0,0.0,0.7590809258320663,0.1969082615306639,0.098242946443656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0445601341215917,0.2850828729281767,0.0714200548467867,,-0.0090603158167227,0.102127659574468,0.2379134860050891,-0.0319076714188731,,0.061065051020408,,,0.0257140971091935,0.0551117389725837,0.2302622232551974,0.2850828729281767,Utilities,55.0,4.0,7,7.077329262953589,3133.4,1133.3,9.508272235388972,8.625814385280234,9.500454484619246,8.626083470124309
DUK,1997Q1,1997,Q1,1,0,0,0,3785.8,1484.5,2301.3,874.5,0.0,764.5,610.0,516.2,311.7,0.0,311.7,13475.2,5629.4,13469.7,5572.7,0.0,0.0,0.3921231972106291,0.1611284272808917,0.0823339848909081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.2577230875139835,0.6293779404077364,0.6940545475293849,,0.4305763473053892,0.7062937062937062,0.6242920075519196,7.052134359692094,,0.6856206630686201,,,-0.4799881690306149,-0.4762312018374146,-0.4998414854065639,0.6293779404077364,Utilities,55.0,1.0,8,8.239276614254736,1183.8,1162.1,9.508680445615482,8.63593576656732,9.508272235388972,8.625814385280234
DUK,1997Q2,1997,Q2,0,1,0,0,3112.8,1332.1,1780.7,980.1,0.0,594.7,352.0,293.6,168.6,0.0,168.6,22314.2,8186.0,13475.2,5629.4,0.0,0.0,0.4279426882549472,0.1130814700591107,0.0541634541249036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2162700738483178,-0.2889076339097427,0.0235899800215151,,-0.2856456456456455,-0.2654424040066777,-0.2460195172059578,0.4156133237936241,,0.1920457309657017,,,-0.158418839671979,-0.3960571654376414,-0.4153499445724764,-0.2889076339097427,Utilities,55.0,2.0,9,8.043599124255573,3785.8,2559.3,10.01302333960443,9.010302809376448,9.508680445615482,8.63593576656732
DUK,1997Q3,1997,Q3,0,0,1,0,4820.6,1588.4,3232.2,982.1,0.0,783.7,606.3,513.2,309.5,0.0,309.5,23776.0,8277.5,22314.2,8186.0,0.0,0.0,0.3295025515495996,0.1257727253868812,0.0642036261046342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5384566285823706,-0.1187357630979498,0.0648253670309044,,-0.1297057190449749,-0.0716582452916859,-0.0987003863716191,0.9688128159834316,,0.171118530884808,,,-0.3078613025236204,-0.3965759336590816,-0.4271764178921952,-0.1187357630979498,Utilities,55.0,3.0,10,8.480861102168834,3112.8,3133.4,10.076474005852402,9.021417071547665,10.01302333960443,9.010302809376448
DUK,1997Q4,1997,Q4,0,0,0,1,4589.7,1495.7,3094.0,1094.0,0.0,575.4,401.7,290.3,184.6,0.0,184.6,24028.8,8028.7,23776.0,8277.5,0.0,0.0,0.3258818659171623,0.0875220602653768,0.0402204937141861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.877090724784592,0.5872742906276871,0.6644780770086802,,0.5031347962382444,0.7232947232947233,0.4917780061664956,9.848527349228611,,0.6438767843726521,,,-0.5706889017663735,-0.5555185974167607,-0.5906017157450256,0.5872742906276871,Utilities,55.0,4.0,11,8.43178779687344,4820.6,1183.8,10.087050005766207,8.990902446342535,10.076474005852402,9.021417071547665
DUK,1998Q1,1998,Q1,1,0,0,0,4114.8,1481.8,2633.0,873.4,0.0,871.1,608.4,538.9,320.1,0.0,320.1,23974.6,7997.2,24028.8,8028.7,0.0,0.0,0.3601147078837367,0.147856517935258,0.0777923592884222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869036927465793,0.0269489894128971,-0.0018187942068036,,0.1394375408763899,-0.0026229508196721,0.043975203409531,0.1441359231738581,,-0.0012578616352201,,,-0.0816286553679686,-0.0823685154109834,-0.0551610080394319,0.0269489894128971,Utilities,55.0,1.0,12,8.322588504908449,4589.7,3785.8,10.084791925507314,8.986971795345676,10.087050005766207,8.990902446342535
DUK,1998Q2,1998,Q2,0,1,0,0,4013.7,1539.6,2474.1,990.8,0.0,814.7,548.8,442.9,279.5,0.0,279.5,25429.1,7912.2,23974.6,7997.2,0.0,0.0,0.3835862172060692,0.1367316939482273,0.0696364950046092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2894178874325364,0.6577698695136418,0.1557690864049246,,0.3699344207163275,0.5590909090909089,0.5085149863760217,0.3893974279777614,,0.0109172533414956,,,-0.103650494017677,0.2091432298921649,0.2856730821491553,0.6577698695136418,Utilities,55.0,2.0,13,8.29771790378845,4114.8,3112.8,10.143688790771783,8.976287530153938,10.084791925507314,8.986971795345676
DUK,1998Q3,1998,Q3,0,0,1,0,5298.2,1819.4,3478.8,993.6,0.0,1105.7,825.8,702.2,428.7,0.0,428.7,26183.9,8357.7,25429.1,7912.2,0.0,0.0,0.343399645162508,0.1558642557849835,0.0809142727718847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0990748039663111,0.3851373182552504,0.1454293628808864,,0.4108715069541917,0.3620319973610424,0.3682774746687451,0.07629478373863,,0.0117096018735363,,,0.0421759817869469,0.2392532268465974,0.2602757457969236,0.3851373182552504,Utilities,55.0,3.0,14,8.575311144750886,4013.7,4820.6,10.172938187725963,9.031058191594653,10.143688790771783,8.976287530153938
DUK,1998Q4,1998,Q4,0,0,0,1,4183.3,1589.2,2594.1,1139.2,0.0,696.5,450.0,353.0,223.7,0.0,223.7,26806.0,8463.0,26183.9,8357.7,0.0,0.0,0.3798914732388306,0.1075705782516195,0.0534745296775273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0885460923371896,0.2118093174431201,0.0625125359363509,,0.2104622871046229,0.1202389843166542,0.2159834653806407,-0.1615707821590174,,0.0413162705667276,,,0.1657336997554728,0.2290681677905357,0.3295343925295073,0.2118093174431201,Utilities,55.0,4.0,15,8.339094704895155,5298.2,4589.7,10.196418326423577,9.043577154098081,10.172938187725963,9.031058191594653
