ticker,Year_Quarter,year,quarter,Q1,Q2,Q3,Q4,revenue,grossProfit,costOfRevenue,operatingExpenses,snaExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,rnd,net_plus_rnd,totalAssets,totalEquity,totalAssets_lag1,totalEquity_lag1,rnd_to_rev_ratio,sna_to_rev_ratio,grossProfitRatio,operatingIncomeRatio,netIncomeRatio,rnd_lag1,rnd_lag2,rnd_lag3,rnd_lag4,rnd_lag5,rnd_lag6,rnd_lag7,rnd_lag8,rnd_lag9,rnd_lag10,rnd_lag11,rnd_lag12,rnd_to_rev_ratio_lag1,rnd_to_rev_ratio_lag2,rnd_to_rev_ratio_lag3,rnd_to_rev_ratio_lag4,rnd_to_rev_ratio_lag5,rnd_to_rev_ratio_lag6,rnd_to_rev_ratio_lag7,rnd_to_rev_ratio_lag8,rnd_to_rev_ratio_lag9,rnd_to_rev_ratio_lag10,rnd_to_rev_ratio_lag11,rnd_to_rev_ratio_lag12,revenue_yoy,netIncome_yoy,grossProfit_yoy,rnd_yoy,ebitda_yoy,operatingIncome_yoy,incomeBeforeTax_yoy,costOfRevenue_yoy,snaExpenses_yoy,operatingExpenses_yoy,rnd_to_rev_ratio_yoy,sna_to_rev_ratio_yoy,grossProfitRatio_yoy,operatingIncomeRatio_yoy,netIncomeRatio_yoy,net_plus_rnd_yoy,gics_sectors,gics_sector_code,quarter_int,time_idx,revenue_log,revenue_lag1,revenue_lag4,totalAssets_log,totalEquity_log,totalAssets_lag1_log,totalEquity_lag1_log
OMC,1995Q2,1995,Q2,0,1,0,0,526.0,541.3,-15.3,460.6,445.3,96.0,80.7,72.0,42.1,0.0,42.1,3136.0,595.1,2961.6,573.1,0.0,0.8465779467680609,1.0290874524714828,0.1534220532319391,0.0800380228136882,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Communication Services,50.0,2.0,1,6.267200548541362,459.9,,8.051022208190679,6.390408438225881,7.993822540147952,6.352803597173591
OMC,1995Q3,1995,Q3,0,0,1,0,537.7,566.2,-28.5,520.4,491.9,74.3,45.8,39.2,23.7,0.0,23.7,3348.9,551.1,3136.0,595.1,0.0,0.9148223916682164,1.0530035335689043,0.0851776083317835,0.0440766226520364,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Communication Services,50.0,3.0,2,6.289158829686488,526.0,,8.116685773627301,6.313729189289999,8.051022208190679,6.390408438225881
OMC,1995Q4,1995,Q4,0,0,0,1,650.5,672.7,-22.2,584.9,562.7,110.0,87.8,80.1,47.6,0.0,47.6,3527.7,551.5,3348.9,551.1,0.0,0.8650269023827826,1.03412759415834,0.1349730976172175,0.073174481168332,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Communication Services,50.0,4.0,3,6.4792773965649,537.7,,8.168684810143898,6.314453433391908,8.116685773627301,6.313729189289999
OMC,1996Q1,1996,Q1,1,0,0,0,567.0,587.5,-20.5,527.9,507.4,80.1,59.6,52.2,30.5,0.0,30.5,3564.1,544.7,3527.7,551.5,0.0,0.8948853615520281,1.0361552028218697,0.1051146384479717,0.0537918871252204,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.2328767123287671,0.2655601659751037,0.2272822226864423,,0.2027027027027026,0.2468619246861925,0.2825552825552826,0.0904255319148936,0.231254549866537,0.2251102343931306,,-0.0013157539971422,-0.0045377527098855,0.0113435611343561,0.0265099124020284,0.2655601659751037,Communication Services,50.0,1.0,4,6.342121418721152,650.5,459.9,8.178947382945871,6.302069374192186,8.168684810143898,6.314453433391908
OMC,1996Q2,1996,Q2,0,1,0,0,666.5,691.2,-24.7,590.0,565.3,125.9,101.2,91.4,53.0,0.0,53.0,3721.1,595.1,3564.1,544.7,0.0,0.8481620405101274,1.037059264816204,0.1518379594898724,0.0795198799699925,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.2671102661596958,0.2589073634204275,0.2769259190836877,,0.3114583333333334,0.2540272614622056,0.2694444444444446,0.6143790849673201,0.2694812485964517,0.2809379070777247,,0.0018711729358342,0.007746486778724,-0.0103250719743133,-0.0064737086884547,0.2589073634204275,Communication Services,50.0,2.0,5,6.503539390274405,567.0,526.0,8.222043304116935,6.390408438225881,8.178947382945871,6.302069374192186
OMC,1996Q3,1996,Q3,0,0,1,0,631.8,656.3,-24.5,596.7,572.2,84.1,59.6,54.4,32.2,0.0,32.2,3558.0,734.6,3721.1,595.1,0.0,0.9056663501107948,1.03877809433365,0.0943336498892054,0.0509654954099398,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.175004649432769,0.3586497890295359,0.1591310490992581,,0.1318977119784656,0.3013100436681224,0.3877551020408161,-0.1403508771929824,0.163244561902826,0.1466179861644889,,-0.0100085455284115,-0.0135093936361645,0.1074935271927026,0.1562931173807875,0.3586497890295359,Communication Services,50.0,3.0,6,6.450154416453444,666.5,537.7,8.177234885510194,6.6006864927301665,8.222043304116935,6.390408438225881
OMC,1996Q4,1996,Q4,0,0,0,1,751.9,781.9,-30.0,677.2,647.2,134.7,104.7,100.9,60.2,0.0,60.2,4055.9,800.7,3558.0,734.6,0.0,0.8607527596754888,1.0398989227290862,0.1392472403245112,0.0800638382763665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1558800922367409,0.2647058823529411,0.1623309053069717,,0.2245454545454543,0.1924829157175398,0.2596754057428216,0.3513513513513513,0.1501688288608493,0.1578047529492221,,-0.0049410517702054,0.0055808670064969,0.0316666267778424,0.0941497226633703,0.2647058823529411,Communication Services,50.0,4.0,7,6.623932416856077,631.8,650.5,8.308174414147423,6.686734473048906,8.177234885510194,6.6006864927301665
OMC,1997Q1,1997,Q1,1,0,0,0,696.6,722.6,-26.0,648.6,622.6,100.0,74.0,68.4,40.1,0.0,40.1,4056.6,792.4,4055.9,800.7,0.0,0.8937697387309791,1.0373241458512776,0.1062302612690209,0.0575653172552397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.2285714285714286,0.3147540983606558,0.2299574468085106,,0.2484394506866418,0.2416107382550334,0.3103448275862068,0.2682926829268293,0.2270398108001576,0.2286417882174656,,-0.0012466656277785,0.0011281543790202,0.0106133916029342,0.0701486847121617,0.3147540983606558,Communication Services,50.0,1.0,8,6.54764587259477,751.9,567.0,8.308346944802851,6.67632750808023,8.308174414147423,6.686734473048906
OMC,1997Q2,1997,Q2,0,1,0,0,786.3,815.7,-29.4,692.9,663.5,152.2,122.8,114.4,66.4,0.0,66.4,4341.5,841.5,4056.6,792.4,0.0,0.8438255118911357,1.0373903090423504,0.1561744881088643,0.0844461401500699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1797449362340584,0.2528301886792454,0.1801215277777776,,0.2088959491660045,0.2134387351778655,0.2516411378555798,0.1902834008097165,0.1737130727047586,0.1744067796610169,,-0.0051128539263364,0.000319214376051,0.0285602403612457,0.061950045472106,0.2528301886792454,Communication Services,50.0,2.0,9,6.668609370190421,696.6,666.5,8.37620549811526,6.736373662226517,8.308346944802851,6.67632750808023
OMC,1997Q3,1997,Q3,0,0,1,0,746.8,776.6,-29.8,696.8,667.0,109.6,79.8,71.4,41.5,0.0,41.5,4388.1,819.8,4341.5,841.5,0.0,0.8931440814140332,1.0399035886448849,0.1068559185859668,0.055570433851098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.182019626464071,0.2888198757763973,0.1833003199756211,,0.3032104637336503,0.3389261744966443,0.3125000000000002,0.2163265306122448,0.1656763369451239,0.1677559912854029,,-0.013826580500898,0.0010834790581109,0.1327444523928493,0.0903540405939045,0.2888198757763973,Communication Services,50.0,3.0,10,6.617135562543013,786.3,631.8,8.386879473661988,6.710279474416505,8.37620549811526,6.736373662226517
