ticker,Year_Quarter,year,quarter,Q1,Q2,Q3,Q4,revenue,grossProfit,costOfRevenue,operatingExpenses,snaExpenses,ebitda,operatingIncome,incomeBeforeTax,netIncome,rnd,net_plus_rnd,totalAssets,totalEquity,totalAssets_lag1,totalEquity_lag1,rnd_to_rev_ratio,sna_to_rev_ratio,grossProfitRatio,operatingIncomeRatio,netIncomeRatio,rnd_lag1,rnd_lag2,rnd_lag3,rnd_lag4,rnd_lag5,rnd_lag6,rnd_lag7,rnd_lag8,rnd_lag9,rnd_lag10,rnd_lag11,rnd_lag12,rnd_to_rev_ratio_lag1,rnd_to_rev_ratio_lag2,rnd_to_rev_ratio_lag3,rnd_to_rev_ratio_lag4,rnd_to_rev_ratio_lag5,rnd_to_rev_ratio_lag6,rnd_to_rev_ratio_lag7,rnd_to_rev_ratio_lag8,rnd_to_rev_ratio_lag9,rnd_to_rev_ratio_lag10,rnd_to_rev_ratio_lag11,rnd_to_rev_ratio_lag12,revenue_yoy,netIncome_yoy,grossProfit_yoy,rnd_yoy,ebitda_yoy,operatingIncome_yoy,incomeBeforeTax_yoy,costOfRevenue_yoy,snaExpenses_yoy,operatingExpenses_yoy,rnd_to_rev_ratio_yoy,sna_to_rev_ratio_yoy,grossProfitRatio_yoy,operatingIncomeRatio_yoy,netIncomeRatio_yoy,net_plus_rnd_yoy,gics_sectors,gics_sector_code,quarter_int,time_idx,revenue_log,revenue_lag1,revenue_lag4,totalAssets_log,totalEquity_log,totalAssets_lag1_log,totalEquity_lag1_log
BMY,1995Q2,1995,Q2,0,1,0,0,3445.0,2622.0,823.0,1760.0,1380.0,948.0,862.0,862.0,608.0,294.0,902.0,13579.0,6211.0,13454.0,5959.0,0.0853410740203193,0.4005805515239477,0.7611030478955008,0.2502177068214804,0.1764876632801161,290.0,,,,,,,,,,,,0.0878521660102999,,,,,,,,,,,,,,,,,,,,,,,,,,,,Healthcare,35.0,2.0,1,8.144969417087875,3301.0,,9.516353401112687,8.734238184268579,9.507106063161006,8.692825760059396
BMY,1995Q3,1995,Q3,0,0,1,0,3413.0,2570.0,843.0,1612.0,1232.0,1045.0,958.0,958.0,689.0,293.0,982.0,13382.0,6317.0,13579.0,6211.0,0.0858482273659537,0.3609727512452388,0.7530032229709933,0.280691473776736,0.2018751831233519,294.0,290.0,,,,,,,,,,,0.0853410740203193,0.0878521660102999,,,,,,,,,,,,,,,,,,,,,,,,,,,Healthcare,35.0,3.0,2,8.135639903354386,3445.0,,9.501740523796375,8.75115798136203,9.516353401112687,8.734238184268579
BMY,1995Q4,1995,Q4,0,0,0,1,3608.0,2876.0,732.0,2013.0,1501.0,1052.0,863.0,-350.0,-142.0,323.0,181.0,13929.0,5822.0,13382.0,6317.0,0.0895232815964523,0.416019955654102,0.7971175166297118,0.239190687361419,-0.0393569844789357,293.0,294.0,290.0,,,,,,,,,,0.0858482273659537,0.0853410740203193,0.0878521660102999,,,,,,,,,,,,,,,,,,,,,,,,,,Healthcare,35.0,4.0,3,8.19118600464279,3413.0,,9.54180006677385,8.66957087183712,9.501740523796375,8.75115798136203
BMY,1996Q1,1996,Q1,1,0,0,0,3669.0,2865.0,804.0,1843.0,1410.0,1153.0,1022.0,1022.0,726.0,302.0,1028.0,13824.0,5936.0,13929.0,5822.0,0.0823112564731534,0.3843008994276369,0.7808667211774325,0.2785500136276915,0.1978740801308258,323.0,293.0,294.0,290.0,,,,,,,,,0.0895232815964523,0.0858482273659537,0.0853410740203193,0.0878521660102999,,,,,,,,,0.1114813692820357,0.1050228310502283,0.1414342629482072,0.0413793103448276,0.1326129666011788,0.0965665236051502,0.0965665236051502,0.0164348925410873,0.173044925124792,0.167934093789607,-0.0630708358004153,0.0553887429372959,0.0269486241460974,-0.0134188895010626,-0.0058107480793667,0.085533262935586,Healthcare,35.0,1.0,4,8.207946941048617,3608.0,3301.0,9.534233826390535,8.688959234270676,9.54180006677385,8.66957087183712
BMY,1996Q2,1996,Q2,0,1,0,0,3696.0,2857.0,839.0,1934.0,1502.0,1046.0,923.0,923.0,655.0,309.0,964.0,13750.0,6065.0,13824.0,5936.0,0.0836038961038961,0.4063852813852814,0.7729978354978355,0.2497294372294372,0.1772186147186147,302.0,323.0,293.0,294.0,290.0,,,,,,,,0.0823112564731534,0.0895232815964523,0.0858482273659537,0.0853410740203193,0.0878521660102999,,,,,,,,0.0728592162554426,0.0773026315789473,0.089626239511823,0.0510204081632652,0.1033755274261603,0.0707656612529001,0.0707656612529001,0.0194410692588091,0.0884057971014493,0.0988636363636363,-0.0203557072179522,0.0144907930234017,0.0156283536575299,-0.0019513790540474,0.0041416574105719,0.0687361419068737,Healthcare,35.0,2.0,5,8.215276958936633,3669.0,3445.0,9.528866827722945,8.710454688248527,9.534233826390535,8.688959234270676
BMY,1996Q3,1996,Q3,0,0,1,0,3745.0,2868.0,877.0,1808.0,1346.0,1186.0,1060.0,1060.0,753.0,336.0,1089.0,14005.0,6349.0,13750.0,6065.0,0.0897196261682242,0.3594125500667556,0.7658210947930574,0.2830440587449933,0.2010680907877169,309.0,302.0,323.0,293.0,294.0,290.0,,,,,,,0.0836038961038961,0.0823112564731534,0.0895232815964523,0.0858482273659537,0.0853410740203193,0.0878521660102999,,,,,,,0.0972751245238792,0.09288824383164,0.1159533073929961,0.1467576791808873,0.1349282296650717,0.1064718162839248,0.1064718162839248,0.040332147093713,0.0925324675324674,0.1215880893300247,0.0450958502121143,-0.0043222131673401,0.0170223332796515,0.0083813909150962,-0.0039979769833411,0.1089613034623218,Healthcare,35.0,3.0,6,8.228443883004033,3696.0,3413.0,9.547241088215463,8.756210091886738,9.528866827722945,8.710454688248527
BMY,1996Q4,1996,Q4,0,0,0,1,3955.0,3028.0,927.0,2080.0,1613.0,1087.0,948.0,1008.0,716.0,328.0,1044.0,14685.0,6570.0,14005.0,6349.0,0.0829329962073325,0.4078381795195954,0.7656131479140329,0.2396965865992414,0.1810366624525916,336.0,309.0,302.0,323.0,293.0,294.0,290.0,,,,,,0.0897196261682242,0.0836038961038961,0.0823112564731534,0.0895232815964523,0.0858482273659537,0.0853410740203193,0.0878521660102999,,,,,,0.0961751662971175,-6.042253521126761,0.0528511821974966,0.0154798761609906,0.0332699619771863,0.0984936268829663,-3.88,0.2663934426229508,0.0746169220519654,0.0332836562344758,-0.0736153240988989,-0.0196667876704195,-0.0395228658992243,0.0021150457127037,-5.59986111358416,4.767955801104972,Healthcare,35.0,4.0,7,8.282988692742602,3745.0,3608.0,9.594649938011555,8.790421306897867,9.547241088215463,8.756210091886738
BMY,1997Q1,1997,Q1,1,0,0,0,4045.0,3101.0,944.0,1968.0,1508.0,1267.0,1133.0,1133.0,810.0,326.0,1136.0,14860.0,6761.0,14685.0,6570.0,0.08095409068260075,0.3728059332509271,0.7666254635352286,0.2800988875154512,0.2002472187886279,328.0,336.0,309.0,302.0,323.0,293.0,294.0,290.0,,,,,0.0829329962073325,0.0897196261682242,0.0836038961038961,0.0823112564731534,0.0895232815964523,0.0858482273659537,0.0853410740203193,0.0878521660102999,,,,,0.1024802398473698,0.115702479338843,0.0823734729493892,0.0794701986754966,0.0988725065047702,0.1086105675146771,0.1086105675146771,0.1741293532338308,0.0695035460992907,0.0678241996744437,-0.0208711597180724,-0.0299113694342897,-0.0182377571690213,0.0055604875677008,0.0119931759441818,0.1050583657587549,Healthcare,35.0,1.0,8,8.305484017727691,3955.0,3669.0,9.60649561075857,8.819073983267831,9.594649938011555,8.790421306897867
BMY,1997Q2,1997,Q2,0,1,0,0,4064.0,3102.0,962.0,2070.0,1614.0,1167.0,1032.0,1032.0,738.0,321.0,1059.0,14524.0,6817.0,14860.0,6761.0,0.08095409068260075,0.3971456692913386,0.7632874015748031,0.2539370078740157,0.1815944881889764,326.0,328.0,336.0,309.0,302.0,323.0,293.0,294.0,290.0,,,,0.08095409068260075,0.0829329962073325,0.0897196261682242,0.0836038961038961,0.0823112564731534,0.0895232815964523,0.0858482273659537,0.0853410740203193,0.0878521660102999,,,,0.0995670995670996,0.1267175572519083,0.0857542877143857,0.0388349514563106,0.115678776290631,0.1180931744312026,0.1180931744312026,0.1466030989272944,0.0745672436750999,0.0703205791106516,-0.0552327803684733,-0.0227360894135902,-0.0125620454251059,0.0168485169039678,0.0246919516739796,0.0985477178423237,Healthcare,35.0,2.0,9,8.310169021981912,4045.0,3696.0,9.583626581720113,8.827321452697849,9.60649561075857,8.819073983267831
BMY,1997Q3,1997,Q3,0,0,1,0,4151.0,3181.0,970.0,1985.0,1499.0,1336.0,1196.0,1196.0,855.0,346.0,1201.0,14718.0,6927.0,14524.0,6817.0,0.0833534088171524,0.3611178029390508,0.7663213683449771,0.2881233437725849,0.205974463984582,321.0,326.0,328.0,336.0,309.0,302.0,323.0,293.0,294.0,290.0,,,0.08095409068260075,0.08095409068260075,0.0829329962073325,0.0897196261682242,0.0836038961038961,0.0823112564731534,0.0895232815964523,0.0858482273659537,0.0853410740203193,0.0878521660102999,,,0.108411214953271,0.1354581673306774,0.1091352859135286,0.0297619047619046,0.1264755480607082,0.1283018867924528,0.1283018867924528,0.1060433295324971,0.1136701337295691,0.0978982300884956,-0.0709567975588211,0.0047445557256653,0.000653251203605,0.0179452098380477,0.0244015506271708,0.1028466483011938,Healthcare,35.0,3.0,10,8.331345424845724,4064.0,3745.0,9.596894455192587,8.843326450242271,9.583626581720113,8.827321452697849
